aggregation_version,experiment,family,phase,source_kind,model,source_model_version,source_analysis_version,protocol,regime,mode,horizon_seconds,nominal_coverage,calibrated,metric,aggregation,n_seeds,seeds,value_median,value_minimum,value_maximum,users,sessions,origins,seed_inferential_test,display_regime,seed_scope
0.22.0,temporal_main,,evaluation,interval,history_quantile_tcn,0.13.0,,temporal_main,within_user_temporal_test,history_informed,60,0.9,True,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,24.767953872680664,24.739669799804688,24.91962432861328,948,16012,104144,False,Temporal · history-informed,5-seed median and range
0.22.0,temporal_main,,evaluation,interval,history_quantile_tcn,0.13.0,,temporal_main,within_user_temporal_test,history_informed,180,0.9,True,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,30.994197845458984,30.882688522338867,31.13074493408203,948,16012,104144,False,Temporal · history-informed,5-seed median and range
0.22.0,temporal_main,,evaluation,interval,history_quantile_tcn,0.13.0,,temporal_main,within_user_temporal_test,history_informed,300,0.9,True,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,33.64287185668945,33.530296325683594,33.772159576416016,948,16012,104144,False,Temporal · history-informed,5-seed median and range
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,zero_history,60,0.9,True,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,23.57432556152344,23.41666603088379,24.13994789123535,105,15026,101184,False,Unseen user · history-masked,5-seed median and range
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,zero_history,180,0.9,True,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,29.522640228271484,29.349103927612305,30.30623435974121,105,15026,101184,False,Unseen user · history-masked,5-seed median and range
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,zero_history,300,0.9,True,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,32.20851516723633,31.92997360229492,32.80540084838867,105,15026,101184,False,Unseen user · history-masked,5-seed median and range
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_frozen_external,zero_history,60,0.9,True,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,29.547367095947266,29.273908615112305,30.29715347290039,144,31851,531725,False,Cross-source · history-masked,5-seed median and range
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_frozen_external,zero_history,180,0.9,True,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,37.49761962890625,36.75728225708008,37.87653732299805,144,31851,531725,False,Cross-source · history-masked,5-seed median and range
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_frozen_external,zero_history,300,0.9,True,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,40.56033706665039,39.80841064453125,40.72726821899414,144,31851,531725,False,Cross-source · history-masked,5-seed median and range
