aggregation_version,seed,experiment,family,phase,source_kind,model,source_model_version,source_analysis_version,protocol,regime,mode,horizon_seconds,nominal_coverage,calibrated,metric,value,users,sessions,origins,aggregation,source_file,source_sha256
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,60,0.8,true,mean_interval_width_bpm,24.86254501342773,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,60,0.8,true,picp,0.7166510224342346,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,60,0.9,false,absolute_coverage_error,0.002531623840332,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,60,0.9,false,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,60,0.9,false,mean_interval_width_bpm,32.96242904663086,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,60,0.9,false,picp,0.902531623840332,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,60,0.9,true,absolute_coverage_error,0.002531623840332,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,60,0.9,true,conformal_adjustment_bpm,0.09417724609375,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,60,0.9,true,mean_interval_width_bpm,33.15019607543945,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,60,0.9,true,picp,0.902531623840332,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.5,false,absolute_coverage_error,0.0618277490139007,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.5,false,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.5,false,mean_interval_width_bpm,16.126781463623047,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.5,false,picp,0.4381722509860992,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.5,true,absolute_coverage_error,0.0618277490139007,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.5,true,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.5,true,mean_interval_width_bpm,16.126781463623047,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.5,true,picp,0.4381722509860992,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.8,false,absolute_coverage_error,0.111755359172821,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.8,false,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.8,false,mean_interval_width_bpm,30.7760009765625,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.8,false,picp,0.688244640827179,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.8,true,absolute_coverage_error,0.111755359172821,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.8,true,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.8,true,mean_interval_width_bpm,30.7760009765625,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.8,true,picp,0.688244640827179,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.9,false,absolute_coverage_error,0.0943463087081909,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.9,false,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.9,false,mean_interval_width_bpm,40.70543670654297,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.9,false,picp,0.8056536912918091,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.9,true,absolute_coverage_error,0.0943463087081909,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.9,true,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.9,true,mean_interval_width_bpm,40.70543670654297,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,180,0.9,true,picp,0.8056536912918091,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.5,false,absolute_coverage_error,0.0601197779178619,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.5,false,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.5,false,mean_interval_width_bpm,17.27630615234375,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.5,false,picp,0.439880222082138,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.5,true,absolute_coverage_error,0.0601197779178619,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.5,true,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.5,true,mean_interval_width_bpm,17.27630615234375,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.5,true,picp,0.439880222082138,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.8,false,absolute_coverage_error,0.037906813621521,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.8,false,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.8,false,mean_interval_width_bpm,33.508724212646484,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.8,false,picp,0.762093186378479,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.8,true,absolute_coverage_error,0.037906813621521,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.8,true,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.8,true,mean_interval_width_bpm,33.508724212646484,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.8,true,picp,0.762093186378479,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.9,false,absolute_coverage_error,0.0587234735488891,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.9,false,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.9,false,mean_interval_width_bpm,44.35300827026367,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.9,false,picp,0.8412765264511108,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.9,true,absolute_coverage_error,0.0587234735488891,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.9,true,conformal_adjustment_bpm,0.0,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.9,true,mean_interval_width_bpm,44.35300827026367,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__strength_cross_training,zero_history,300,0.9,true,picp,0.8412765264511108,20,112,503,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.5,false,absolute_coverage_error,0.0729740858078002,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.5,false,conformal_adjustment_bpm,0.0,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.5,false,mean_interval_width_bpm,13.35970687866211,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.5,false,picp,0.4270259141921997,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.5,true,absolute_coverage_error,0.0714898407459259,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.5,true,conformal_adjustment_bpm,0.0247344970703125,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.5,true,mean_interval_width_bpm,13.409174919128418,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.5,true,picp,0.4285101592540741,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.8,false,absolute_coverage_error,0.0671594619750977,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.8,false,conformal_adjustment_bpm,0.0,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.8,false,mean_interval_width_bpm,26.397016525268555,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.8,false,picp,0.7328405380249023,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
0.22.0,20260722,held_sport,strength_cross_training,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__strength_cross_training,history_informed,60,0.8,true,absolute_coverage_error,0.067054557800293,106,587,3189,"origin-within-session, session-within-user, equal-user mean",seed_20260722/held_sport/strength_cross_training/interval_metrics.csv,3ddb81df2e720257d60500f0d2077f28feb292538c5646a5389b02b37a2af322
