analysis_version,sport_code,sport_family,internal_sessions,internal_session_share_percent,internal_origins,internal_origin_share_percent,internal_users_with_family,internal_equal_user_session_share_percent,internal_equal_user_ci_low,internal_equal_user_ci_high,external_sessions,external_session_share_percent,external_origins,external_origin_share_percent,external_users_with_family,external_equal_user_session_share_percent,external_equal_user_ci_low,external_equal_user_ci_high,external_minus_internal_equal_user_percentage_points,difference_ci_low,difference_ci_high,bootstrap_replicates,bootstrap_unit,session_share_estimand,origin_share_inferential
0.21.0,1,outdoor_cycling,6097,40.57633435378677,37856,37.41302972802024,77,37.050783034197934,29.702307269600773,44.639296520638084,25757,80.867162726445,470820,88.54577084018996,143,84.09044953724467,80.05953893762455,87.92345363628309,47.03966650304674,38.32608807801269,55.48578584870951,2000,"user, independently within each data source","family fraction within each user's selected sessions, then equal-user mean",False
0.21.0,2,indoor_virtual_cycling,234,1.5573006788233728,1523,1.5051786843769766,18,0.9148315843705049,0.290568453881181,1.7871391727801627,2275,7.1426328843678375,26235,4.9339414170859,41,5.6171781734826665,3.5775975968739964,7.857122360242753,4.702346589112162,2.4950641155652327,7.049464431462927,2000,"user, independently within each data source","family fraction within each user's selected sessions, then equal-user mean",False
0.21.0,3,running,8431,56.10941035538401,60542,59.83357052498419,88,59.3589124646941,51.75607808882927,67.20288869991,3819,11.990204389187152,34670,6.520287742724153,50,10.292372289272654,6.703546922871968,14.185067399562268,-49.066540175421444,-57.57583984243461,-40.40489272229171,2000,"user, independently within each data source","family fraction within each user's selected sessions, then equal-user mean",False
0.21.0,4,walking_hiking,96,0.6388925861839478,428,0.4229917773561037,19,1.5830595414283901,0.3287026581795685,3.7015141074666547,0,0.0,0,0.0,0,0.0,0.0,0.0,-1.5830595414283901,-3.701514107466656,-0.3287026581795686,2000,"user, independently within each data source","family fraction within each user's selected sessions, then equal-user mean",False
0.21.0,6,skiing,56,0.37268734194063624,332,0.32811511701454776,8,0.24543031393689466,0.07924308280499105,0.4314883240874525,0,0.0,0,0.0,0,0.0,0.0,0.0,-0.24543031393689466,-0.4314883240874525,-0.07924308280499107,2000,"user, independently within each data source","family fraction within each user's selected sessions, then equal-user mean",False
0.21.0,7,strength_cross_training,112,0.7453746838812725,503,0.49711416824794435,20,0.8469830613721748,0.2797709151066984,1.651291553641534,0,0.0,0,0.0,0,0.0,0.0,0.0,-0.8469830613721748,-1.6512915536415345,-0.2797709151066987,2000,"user, independently within each data source","family fraction within each user's selected sessions, then equal-user mean",False
