analysis_version,scope,seed,regime,mode,horizon_seconds,nominal_coverage,origin_pooled_adjustment_bpm,balanced_adjustment_bpm,delta_adjustment_bpm,delta_picp,delta_picp_ci_low,delta_picp_ci_high,delta_absolute_coverage_error,delta_absolute_coverage_error_ci_low,delta_absolute_coverage_error_ci_high,delta_mean_interval_width_bpm,delta_mean_interval_width_ci_low_bpm,delta_mean_interval_width_ci_high_bpm,evaluation_users,bootstrap_replicates,bootstrap_unit,calibration_thresholds_fixed,optimization_seed_variability_in_ci
0.24.0,conditional_on_seed,20260725,unseen_user_test,history_informed,300,0.8,0.0,0.0305633544921875,0.0305633544921875,0.0010149819413514116,0.0006885511907467722,0.0013998959208258773,-0.0010149819413514116,-0.001391353616727642,0.0009003268445456041,0.060955824566995886,0.06063369125328562,0.06112449988345485,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,unseen_user_test,history_informed,60,0.9,0.0,0.1458282470703125,0.1458282470703125,0.004030039200524804,0.0032093091044610974,0.004940914039092445,0.004030039200524804,-0.0034115740223467916,0.004818240984829766,0.29064957311566175,0.28879431297952635,0.2916218318992724,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,unseen_user_test,history_informed,180,0.9,0.0,0.205352783203125,0.205352783203125,0.004793282314630609,0.003965144825957004,0.005707167531326246,-0.00041332341046929066,-0.005419592825278779,0.00524322632401811,0.40911513670312516,0.4061878461484916,0.4106600819779542,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,unseen_user_test,history_informed,300,0.9,0.0,0.4343719482421875,0.4343719482421875,0.0078106018571361124,0.0063726279609096215,0.009487761829832209,-0.0078106018571361124,-0.009350079457535923,0.004645198571282384,0.8651644315281217,0.8586234458210354,0.8686471124401706,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,unseen_user_test,zero_history,60,0.5,0.0,0.0908203125,0.0908203125,0.011207863414397667,0.009816822948533543,0.012608686989668778,0.0013948269393693757,-0.011455729895333938,0.012478846972027287,0.1815222109465111,0.1813081166257468,0.18163740368850873,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,goldencheetah_frozen_external,zero_history,60,0.5,0.0,0.0908203125,0.0908203125,0.008111118891359737,0.007597083093954016,0.008664441368635343,0.007475294510263519,-0.008002306977484466,0.008620644627697308,0.18163799595963326,0.18163480957034964,0.18164006680723874,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,unseen_user_test,zero_history,180,0.5,0.0,0.0338592529296875,0.0338592529296875,0.003360840541305643,0.0026674669013815404,0.004171098497709152,0.0004843714114446951,-0.003836296994010273,0.00407411443133443,0.06768528309184418,0.06762994042617976,0.06771756112575744,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,goldencheetah_frozen_external,zero_history,180,0.5,0.0,0.0338592529296875,0.0338592529296875,0.0017513752700889507,0.0015362146002365518,0.001978705589167502,-0.0017513752700889507,-0.0019787055891675024,-0.0015362146002365518,0.0677173342074866,0.06771613185861605,0.06771819908710319,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,unseen_user_test,zero_history,300,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,goldencheetah_frozen_external,zero_history,300,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,unseen_user_test,zero_history,60,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,goldencheetah_frozen_external,zero_history,60,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,unseen_user_test,zero_history,180,0.8,0.0,0.10713958740234375,0.10713958740234375,0.004215325048382512,0.0035685651005323863,0.004926810197139112,-0.002371172961956658,-0.00477800717568197,0.004665440256324071,0.21402544661713208,0.21354945244531542,0.21428102956385056,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,goldencheetah_frozen_external,zero_history,180,0.8,0.0,0.10713958740234375,0.10713958740234375,0.0034915689101401304,0.0031534329156939793,0.003847164551830065,-0.0034915689101401304,-0.0038471645518300653,-0.0031534329156939793,0.214281519364647,0.21427343189445178,0.2142871878199392,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,unseen_user_test,zero_history,300,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,goldencheetah_frozen_external,zero_history,300,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,unseen_user_test,zero_history,60,0.9,0.0,0.21484375,0.21484375,0.005306537005608014,0.0043959943519713135,0.006337543758568443,0.005306537005608014,-0.005370862393526058,0.006113826425918237,0.4287599039423675,0.4271300858726163,0.4296351089583429,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,goldencheetah_frozen_external,zero_history,60,0.9,0.0,0.21484375,0.21484375,0.004529399131966261,0.00393961668649413,0.005306999752287502,-0.004529399131966261,-0.005306999752287503,-0.003934592602967702,0.42965195801019007,0.4296207296107181,0.42967513962294046,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,unseen_user_test,zero_history,180,0.9,0.0,0.36978912353515625,0.36978912353515625,0.006286175549363504,0.005492552104958931,0.007088929674235533,-0.006286175549363504,-0.006953043236892037,0.00640828189099159,0.7382702042257243,0.7359734335516765,0.7394875843381201,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,goldencheetah_frozen_external,zero_history,180,0.9,0.0,0.36978912353515625,0.36978912353515625,0.006919641837664803,0.006250974044417548,0.007751490323277995,-0.006919641837664803,-0.007751490323277996,-0.006250974044417549,0.7394970142425379,0.7394461812746927,0.7395376000092488,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,unseen_user_test,zero_history,300,0.9,0.0,0.5645904541015625,0.5645904541015625,0.011167290367739557,0.009262693456060806,0.01339544801025807,-0.011167290367739557,-0.013276418407666404,0.004281102018257545,1.1272670098747142,1.123953358308179,1.1290602379179824,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260725,goldencheetah_frozen_external,zero_history,300,0.9,0.0,0.5645904541015625,0.5645904541015625,0.009977661428754114,0.009098194791262008,0.010935196072124797,-0.009977661428754114,-0.010935196072124797,-0.009098194791262008,1.1290421762934528,1.1289392792773811,1.1291226732664201,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,history_informed,60,0.5,0.021484375,0.1275177001953125,0.1060333251953125,0.01415046362093092,0.012518370262518706,0.015883736551954825,-0.01062911156917351,-0.015204050544292082,0.013660900013538466,0.2118068200132388,0.21132253402334727,0.212062508463859,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,history_informed,180,0.5,0.0,0.10807037353515625,0.10807037353515625,0.010720590377639616,0.009292750739968157,0.01216678505579107,-0.010720590377639616,-0.012153573555929529,-0.009222246465987538,0.21579899665750624,0.21516594581973264,0.2161248287443716,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,history_informed,300,0.5,0.0,0.1811065673828125,0.1811065673828125,0.015996281622847608,0.014189960123475722,0.0178058260736695,-0.015996281622847608,-0.0175911555463303,-0.007574361982193282,0.36168943436154777,0.36071270162249647,0.3622080815689923,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,history_informed,60,0.8,0.01953125,0.2356719970703125,0.2161407470703125,0.01188994068066307,0.010495714029879519,0.013292563498069261,-0.01188994068066307,-0.013124305993369298,0.00533708130740054,0.4311760218542915,0.4291812321083512,0.43225345397137893,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,history_informed,180,0.8,0.029296875,0.49609375,0.466796875,0.023141617907297185,0.020522986634755724,0.02593983308608415,-0.012013593901833985,-0.02441688447123497,0.0070629425268402286,0.930374476342454,0.9245477006310671,0.9335382034418364,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,history_informed,300,0.8,0.0,0.1940155029296875,0.1940155029296875,0.008197440817465429,0.007105547954979039,0.009371422229392102,-0.008197440817465429,-0.009371422229392102,-0.007082714912821787,0.3866364564885032,0.38408008150184536,0.38801097732199896,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,history_informed,60,0.9,0.1276092529296875,0.3203125,0.1927032470703125,0.005913506561608384,0.00492149015106236,0.006979734667154002,-0.004069547441699295,-0.006835046477263337,0.0056744370583602195,0.3838893335856781,0.38119240141718524,0.3853650248926364,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,history_informed,180,0.9,0.046875,0.4915924072265625,0.4447174072265625,0.010793094953605253,0.009409404865798856,0.012300311490007983,-0.010793094953605253,-0.012106783100303428,0.000568605609036378,0.8853784418647628,0.8777685544692807,0.8893354853186383,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,history_informed,300,0.9,0.0,0.84375,0.84375,0.017482313399909133,0.015611195053449826,0.019412060345579622,-0.017482313399909133,-0.01924735995361608,-0.0028604832761104895,1.6794021927088565,1.6651107709753492,1.6873196886502615,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,zero_history,60,0.5,0.056915283203125,0.1958770751953125,0.1389617919921875,0.017537624191964363,0.01560716733904967,0.01952395173510316,-0.012361594561970946,-0.018612519709101306,0.016348093223110115,0.27771534519381724,0.2773351697606952,0.2779194482167533,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,goldencheetah_frozen_external,zero_history,60,0.5,0.056915283203125,0.1958770751953125,0.1389617919921875,0.013113554170828323,0.012223397883368044,0.014018152953994056,-0.013113554170828323,-0.013870557875039019,-0.00321993171983786,0.27792116470341277,0.277919061752783,0.27792283038164567,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,zero_history,180,0.5,0.0,0.20654296875,0.20654296875,0.02172553986856607,0.018979819729730292,0.024735384551544427,-0.02172553986856607,-0.024418351700626492,-0.006471997689779333,0.41283814596175894,0.41240308548275273,0.4130801745823458,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,goldencheetah_frozen_external,zero_history,180,0.5,0.0,0.20654296875,0.20654296875,0.014000696914316324,0.01313604110148216,0.014919625873591757,-0.014000696914316324,-0.014919625873591757,-0.013136041101482162,0.41308077461857096,0.41307569767570584,0.4130846987751527,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,zero_history,300,0.5,0.0,0.216796875,0.216796875,0.020145567224807093,0.018085731610402292,0.022204580885190887,-0.020145567224807093,-0.021855958420907054,-0.004346618531259376,0.43336155853989844,0.43296673310807066,0.43358770098005195,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,goldencheetah_frozen_external,zero_history,300,0.5,0.0,0.216796875,0.216796875,0.012521228818285879,0.011772031079506803,0.013303729966342341,-0.012521228818285879,-0.013303729966342341,-0.011772031079506803,0.43358776840108604,0.433582085832281,0.4335922807462576,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,zero_history,60,0.8,0.0709686279296875,0.38818359375,0.3172149658203125,0.018618205088862583,0.016633208668760852,0.020835127005358108,-0.018618205088862583,-0.020389011723746596,0.0029117285669799146,0.6330783332540797,0.6306980443499535,0.6343809473780972,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,goldencheetah_frozen_external,zero_history,60,0.8,0.0709686279296875,0.38818359375,0.3172149658203125,0.01414798219995328,0.013394984554785713,0.014924547133029173,-0.01414798219995328,-0.014924547133029173,-0.013391793365464944,0.6343965811908987,0.6343639256707199,0.6344216758926954,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,zero_history,180,0.8,0.033203125,0.51953125,0.486328125,0.02053675901402774,0.018706373841255258,0.022354601867887094,-0.019321902416925996,-0.022015513338560465,0.0024875164948039586,0.9708030895385349,0.9674769387835426,0.9725971400477301,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,goldencheetah_frozen_external,zero_history,180,0.8,0.033203125,0.51953125,0.486328125,0.0166985435415401,0.015789624060122347,0.017600491424921188,-0.0166985435415401,-0.017600491424921188,-0.015789624060122347,0.972619648221162,0.9725828906423064,0.9726465277594413,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,zero_history,300,0.8,0.0,0.3046875,0.3046875,0.011931722593571004,0.010252560219940829,0.013740577941718199,-0.011931722593571004,-0.013736411188781711,-0.010069530651311722,0.6082926940377718,0.6063557702965244,0.6093393630635042,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,goldencheetah_frozen_external,zero_history,300,0.8,0.0,0.3046875,0.3046875,0.009503078731717518,0.008852218913284925,0.010168599123422708,-0.009503078731717518,-0.010168599123422708,-0.008852218913284925,0.6093505889632631,0.6093275521395165,0.6093675135223027,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,zero_history,60,0.9,0.2398834228515625,0.546875,0.3069915771484375,0.008459790316125315,0.007292865168122334,0.009683879784673666,-0.005176433973388517,-0.009359552224283774,0.007901191949451854,0.6122018975493972,0.6091118550862711,0.6139104049394322,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,goldencheetah_frozen_external,zero_history,60,0.9,0.2398834228515625,0.546875,0.3069915771484375,0.007446979382147001,0.006721355861709177,0.008305620789897591,-0.007446979382147001,-0.008305620789897591,-0.006721355861709178,0.6139354391760712,0.6138911385829106,0.6139668812043911,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,zero_history,180,0.9,0.078125,0.6328125,0.5546875,0.0131369869948883,0.011459427050917386,0.014950872041984885,-0.0131369869948883,-0.014806583827235462,-0.0003916995539322984,1.1059390250202625,1.1000085726055766,1.1092252788700214,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,goldencheetah_frozen_external,zero_history,180,0.9,0.078125,0.6328125,0.5546875,0.011745702114624779,0.01086450332714998,0.012735732208940614,-0.011745702114624779,-0.012735732208940614,-0.01086450332714998,1.1093080194298963,1.1092523663164795,1.1093512374359586,144,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,unseen_user_test,zero_history,300,0.9,0.0,1.0677032470703125,1.0677032470703125,0.02008546781300724,0.01795729266146832,0.022418280496285393,-0.02008546781300724,-0.022179605605133164,-0.004039489723142956,2.1287183881873695,2.1171962825683317,2.1351037603201273,105,10000,evaluation user,True,False
0.24.0,conditional_on_seed,20260726,goldencheetah_frozen_external,zero_history,300,0.9,0.0,1.0677032470703125,1.0677032470703125,0.01823495667739472,0.017076279587538115,0.01941250377875424,-0.01823495667739472,-0.01941250377875424,-0.017076279587538115,2.1352704891351593,2.1351688644139526,2.1353505718614163,144,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,goldencheetah_frozen_external,zero_history,180,0.5,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.011973124210278963,0.0113986832686228,0.012547988680301667,-0.011973124210278963,-0.012547988680301669,-0.0113986832686228,0.3630612595218565,0.36305565920586436,0.36306560434702756,144,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,goldencheetah_frozen_external,zero_history,180,0.8,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.015960822592692492,0.015322192313625724,0.016616502809436898,-0.015960822592692492,-0.016616502809436898,-0.015322192313625724,0.9257251677693219,0.925688531695931,0.9257503240541185,144,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,goldencheetah_frozen_external,zero_history,180,0.9,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.011282291888861873,0.010591380893027877,0.012092312430285999,-0.011282291888861873,-0.012092312430285999,-0.010591380893027877,1.1618468900060392,1.161766324476248,1.161909584920132,144,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,goldencheetah_frozen_external,zero_history,300,0.5,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.005429637716315827,0.005153243447716666,0.005724614384781108,-0.005429637716315827,-0.005724614384781108,-0.005153243447716666,0.18656238132342828,0.1865586446502172,0.18656506674437043,144,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,goldencheetah_frozen_external,zero_history,300,0.8,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.009064495651419535,0.00866777864855496,0.009464975191843191,-0.009064495651419535,-0.009464975191843191,-0.00866777864855496,0.6066526101976635,0.6066288357605852,0.6066691213375865,144,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,goldencheetah_frozen_external,zero_history,300,0.9,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.015304988145077636,0.014477727294815695,0.01612814372475643,-0.015304988145077636,-0.01612814372475643,-0.014477727294815695,1.7686575196476113,1.7685257885860852,1.7687598151256814,144,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,goldencheetah_frozen_external,zero_history,60,0.5,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.00889449060383235,0.00843153065715245,0.009373564696010774,-0.00889449060383235,-0.00920840627523544,0.00829362137168149,0.18787539633433603,0.18787272756906903,0.1878774723359639,144,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,goldencheetah_frozen_external,zero_history,60,0.8,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.010735661392399898,0.010268258732911092,0.011221368814011154,-0.010735661392399898,-0.011220334323984471,-0.010124382828469726,0.49381749244111006,0.4937950140905351,0.4938353744009629,144,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,goldencheetah_frozen_external,zero_history,60,0.9,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.009595066356623216,0.009026129264535287,0.010245589030285468,-0.009595066356623216,-0.010245589030285468,-0.009026129264535287,0.8554851148470881,0.8554217087047178,0.8555304485935413,144,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,history_informed,180,0.5,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.009090358209015381,0.008130315267763505,0.01009770510355654,-0.009090358209015381,-0.010064054257063254,-0.00524934688223869,0.18204154361227687,0.1815299581852124,0.1823107799667199,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,history_informed,180,0.8,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.014768005432202469,0.013511874319706962,0.01606034940694342,-0.008701652498995238,-0.015691249680622747,0.01057727160794417,0.6360181614266978,0.6320894020902555,0.6380967905986212,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,history_informed,180,0.9,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.010312087167979156,0.009354937661275603,0.011309670807664745,-0.006955916396423012,-0.01118096002723322,0.0068545240671381725,0.8731787739803494,0.8660167053740806,0.8770850151421645,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,history_informed,300,0.5,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.006666702483759335,0.0059287744802138855,0.007452809902457727,-0.006666702483759335,-0.007418216369060623,-0.00433724374006688,0.14983229356903038,0.14942031790420168,0.15004720954667938,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,history_informed,300,0.8,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.008020184675957664,0.007320188260894919,0.008750408570430968,-0.008020184675957664,-0.008744528448114908,-0.005150912443984546,0.38533957345597614,0.3828127183368338,0.3866836086002189,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,history_informed,300,0.9,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.01155184975232837,0.010508473558170065,0.012691346946706492,-0.01155184975232837,-0.012641816065134714,0.000344150472177959,1.160410719249164,1.1505251447509324,1.1657609951662915,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,history_informed,60,0.5,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.006879296256114942,0.006175151622717516,0.007584443366438931,-0.006879296256114942,-0.007476091280374124,0.0069487849979386635,0.10538827110851123,0.10512230540926093,0.10552809730141041,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,history_informed,60,0.8,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.008496066400595859,0.0076621243704374144,0.009347668526567732,-0.004577004759142134,-0.009145955617746716,0.008658682096184511,0.2815568654800593,0.2802521630328171,0.28226792125971667,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,history_informed,60,0.9,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.00639442982931826,0.0056165033342461925,0.0072135179549006915,-0.0026895410711927914,-0.007098380880200298,0.006255797961239776,0.41021813337812674,0.40744828777138276,0.411744000665892,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,zero_history,180,0.5,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.019174070401138832,0.01742599155695495,0.020986476394697372,-0.019174070401138832,-0.020326417443949155,0.00590595086609609,0.3628646753632552,0.362503880403503,0.3630642389967331,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,zero_history,180,0.8,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.019354120494617266,0.017935064673590077,0.02079832103944433,-0.009279453480658617,-0.020163181450530775,0.013301063056474376,0.9240641497625646,0.9210227709760389,0.9256931761183197,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,zero_history,180,0.9,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.012273263560086511,0.0112509338354275,0.01339564468156248,-0.012124590693203818,-0.013320334941361572,0.0050941496459896984,1.1584593579321307,1.1524289103783456,1.1617504133318695,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,zero_history,300,0.5,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.0081752772607116,0.007418468781794358,0.008968113424772382,-0.0081752772607116,-0.008889501522729036,-0.0012035651444404754,0.18647111800850347,0.1862978516017737,0.18656421587580674,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,zero_history,300,0.8,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.011610391048129887,0.01074649471153095,0.012510957603099554,-0.011610391048129887,-0.012471586015287434,-0.00026865135588416747,0.6056845742223693,0.6039098622825481,0.6066359362855424,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,zero_history,300,0.9,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.016125996185156977,0.014847432128414786,0.017413894197552075,-0.016125996185156977,-0.017302308392550203,0.00016393708114731024,1.763563968942222,1.7544659180419528,1.7685312499939267,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,zero_history,60,0.5,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.0124713547313684,0.011255975253165202,0.013659348702123696,-0.0124713547313684,-0.013256265945219467,0.011590560547707142,0.1877509169592848,0.18752293511960022,0.18787520233222216,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,zero_history,60,0.8,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.014481469956096116,0.013332159728655804,0.01564969647445643,-0.005691323980239971,-0.015080204151665694,0.014005373658066245,0.49285072502081206,0.4911317493268362,0.4938008253370699,105,10000,evaluation user,True,False
0.24.0,user_bootstrap_after_averaging_five_fixed_seeds,all_five_fixed,unseen_user_test,zero_history,60,0.9,not_single_valued_across_seeds,not_single_valued_across_seeds,not_single_valued_across_seeds,0.01227532918292007,0.011137315112224247,0.013483209593456025,-0.0015425852436834475,-0.012798923886118746,0.01139985247507191,0.8530886187761233,0.8487652384523476,0.8554119792475079,105,10000,evaluation user,True,False
