model_version,regime,mode,horizon_seconds,nominal_coverage,calibrated,picp,absolute_coverage_error,mean_interval_width_bpm,conformal_adjustment_bpm,users,sessions,origins
0.12.0,joint_user_sport__outdoor_cycling,history_informed,60,0.5,False,0.4137651324272156,0.0862348675727844,11.072809219360352,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,180,0.5,False,0.4297881126403808,0.0702118873596191,13.921298027038574,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,300,0.5,False,0.4238896667957306,0.0761103332042694,14.632000923156738,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,60,0.5,True,0.4302200078964233,0.0697799921035766,11.476129531860352,0.20166015625,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,180,0.5,True,0.4440517127513885,0.0559482872486114,14.250399589538574,0.16455078125,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,300,0.5,True,0.4320147633552551,0.0679852366447448,14.962079048156738,0.1650390625,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,60,0.8,False,0.7088271379470825,0.0911728620529175,21.33143424987793,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,180,0.8,False,0.7429156303405762,0.0570843696594238,27.250436782836918,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,300,0.8,False,0.7320582866668701,0.0679417133331299,29.15312767028809,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,60,0.8,True,0.7268355488777161,0.0731644511222839,22.10096549987793,0.384765625,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,180,0.8,True,0.7537538409233093,0.0462461590766907,27.85511016845703,0.302337646484375,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,300,0.8,True,0.7413157820701599,0.0586842179298401,29.68437385559082,0.265625,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,60,0.9,False,0.8408611416816711,0.0591388583183288,28.748634338378903,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,180,0.9,False,0.8580045104026794,0.0419954895973205,36.41518020629883,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,300,0.9,False,0.844893217086792,0.055106782913208,39.3991584777832,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,60,0.9,True,0.8585752248764038,0.0414247751235962,29.787660598754883,0.51953125,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,180,0.9,True,0.8670427203178406,0.0329572796821594,37.25264358520508,0.4187469482421875,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,history_informed,300,0.9,True,0.8545650243759155,0.0454349756240844,40.32363128662109,0.4622421264648437,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,60,0.5,False,0.4089816212654114,0.0910183787345886,11.060644149780272,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,180,0.5,False,0.4171996712684631,0.0828003287315368,13.405059814453123,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,300,0.5,False,0.4011968672275543,0.0988031327724456,13.707378387451172,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,60,0.5,True,0.4271493852138519,0.072850614786148,11.473639488220217,0.2064971923828125,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,180,0.5,True,0.4287761747837066,0.0712238252162933,13.826934814453123,0.2109375,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,300,0.5,True,0.4119819402694702,0.0880180597305297,14.238628387451172,0.265625,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,60,0.8,False,0.6877872943878174,0.1122127056121826,20.71288681030273,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,180,0.8,False,0.7133941054344177,0.0866058945655823,25.849760055541992,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,300,0.8,False,0.6996822357177734,0.1003177642822266,27.34544944763184,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,60,0.8,True,0.7152934670448303,0.0847065329551697,21.621482849121094,0.4542999267578125,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,180,0.8,True,0.7263897061347961,0.0736102938652039,26.529443740844727,0.33984375,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,300,0.8,True,0.712142825126648,0.0878571748733521,28.03294944763184,0.34375,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,60,0.9,False,0.8239240646362305,0.0760759353637695,27.622159957885746,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,180,0.9,False,0.835506021976471,0.064493978023529,34.40891647338867,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,300,0.9,False,0.8215456604957581,0.0784543395042419,36.85564422607422,0.0,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,60,0.9,True,0.841650128364563,0.058349871635437,28.78463554382324,0.5812530517578125,77,6097,37856
