model_version,regime,mode,horizon_seconds,nominal_coverage,calibrated,picp,absolute_coverage_error,mean_interval_width_bpm,conformal_adjustment_bpm,users,sessions,origins
0.13.0,within_user_temporal_test,history_informed,60,0.5,False,0.4894534647464752,0.01054653525352478,9.285905838012695,0.0,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,180,0.5,False,0.49100375175476074,0.008996248245239258,11.478750228881836,0.0,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,300,0.5,False,0.48886755108833313,0.01113244891166687,12.530282020568848,0.0,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,60,0.5,True,0.49749845266342163,0.002501547336578369,9.40307331085205,0.05859375,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,180,0.5,True,0.4965910315513611,0.003408968448638916,11.588105201721191,0.0546875,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,300,0.5,True,0.49030256271362305,0.009697437286376953,12.576019287109375,0.0228729248046875,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,60,0.8,False,0.7860003113746643,0.013999688625335738,18.247053146362305,0.0,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,180,0.8,False,0.7899064421653748,0.010093557834625289,22.989572525024414,0.0,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,300,0.8,False,0.7894520163536072,0.010547983646392867,24.955997467041016,0.0,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,60,0.8,True,0.7969040870666504,0.003095912933349654,18.623380661010742,0.1882781982421875,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,180,0.8,True,0.7927128076553345,0.007287192344665572,23.105377197265625,0.0579376220703125,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,300,0.8,True,0.7904274463653564,0.009572553634643599,25.012447357177734,0.0282440185546875,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,60,0.9,False,0.8903070688247681,0.009692931175231956,24.51962661743164,0.0,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,180,0.9,False,0.892192006111145,0.007807993888855003,30.608137130737305,0.0,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,300,0.9,False,0.8899441957473755,0.010055804252624534,33.362979888916016,0.0,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,60,0.9,True,0.8972273468971252,0.002772653102874778,24.878643035888672,0.1796875,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,180,0.9,True,0.8962785005569458,0.0037214994430542214,30.998271942138672,0.1953125,948,16012,104144
0.13.0,within_user_temporal_test,history_informed,300,0.9,True,0.8915027379989624,0.00849726200103762,33.55647277832031,0.0968780517578125,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,60,0.5,False,0.4905931055545807,0.009406894445419312,9.301128387451172,0.0,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,180,0.5,False,0.4858807325363159,0.014119267463684082,11.435955047607422,0.0,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,300,0.5,False,0.48404058814048767,0.01595941185951233,12.396719932556152,0.0,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,60,0.5,True,0.4918885827064514,0.008111417293548584,9.317818641662598,0.0083465576171875,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,180,0.5,True,0.48914068937301636,0.010859310626983643,11.509191513061523,0.03662109375,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,300,0.5,True,0.48404058814048767,0.01595941185951233,12.396719932556152,0.0,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,60,0.8,False,0.7830355763435364,0.016964423656463667,18.110767364501953,0.0,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,180,0.8,False,0.7855578660964966,0.014442133903503462,22.79794692993164,0.0,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,300,0.8,False,0.7848571538925171,0.015142846107482955,24.6859130859375,0.0,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,60,0.8,True,0.7930246591567993,0.006975340843200728,18.407480239868164,0.1484375,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,180,0.8,True,0.7901908755302429,0.009809124469757124,22.930706024169922,0.06640625,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,300,0.8,True,0.7870691418647766,0.012930858135223433,24.77962875366211,0.046875,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,60,0.9,False,0.8872637152671814,0.012736284732818626,24.199909210205078,0.0,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,180,0.9,False,0.8860714435577393,0.013928556442260764,30.2895450592041,0.0,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,300,0.9,False,0.8857150673866272,0.014284932613372825,33.086822509765625,0.0,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,60,0.9,True,0.8953402638435364,0.004659736156463645,24.68901252746582,0.2447967529296875,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,180,0.9,True,0.8925058841705322,0.007494115829467796,30.867082595825195,0.2890625,948,16012,104144
0.13.0,within_user_temporal_test,zero_history,300,0.9,True,0.8918063640594482,0.00819363594055178,33.6308708190918,0.2723236083984375,948,16012,104144
